,Cross-1,Cross-2,Cross-3,Cross-4,Cross-5,Cross-6,Cross-7,Cross-8,Cross-9,Cross-10,Average accuracy
0,0.5,0.5714285714285714,0.5,0.39285714285714285,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.4786
1,0.6071428571428571,0.6071428571428571,0.6785714285714286,0.6071428571428571,0.6071428571428571,0.6428571428571429,0.5714285714285714,0.5357142857142857,0.4642857142857143,0.6428571428571429,0.5964
2,0.5,0.5,0.5,0.6071428571428571,0.6071428571428571,0.4642857142857143,0.5357142857142857,0.39285714285714285,0.5714285714285714,0.4642857142857143,0.5143
3,0.39285714285714285,0.5714285714285714,0.5,0.39285714285714285,0.5,0.35714285714285715,0.5357142857142857,0.5357142857142857,0.4642857142857143,0.4642857142857143,0.4714
4,0.35714285714285715,0.5357142857142857,0.42857142857142855,0.5357142857142857,0.4642857142857143,0.42857142857142855,0.42857142857142855,0.5,0.4642857142857143,0.5714285714285714,0.4714
5,0.39285714285714285,0.4642857142857143,0.6428571428571429,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.5,0.35714285714285715,0.5,0.4642857142857143,0.4714
6,0.6071428571428571,0.5714285714285714,0.5,0.5714285714285714,0.5,0.42857142857142855,0.5357142857142857,0.4642857142857143,0.5,0.5,0.5179
7,0.5714285714285714,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.6071428571428571,0.5,0.5714285714285714,0.5,0.6071428571428571,0.5,0.5464
8,0.5357142857142857,0.6428571428571429,0.7142857142857143,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6785714285714286,0.6428571428571429,0.6428571428571429,0.75,0.6429
9,0.5,0.5,0.42857142857142855,0.4642857142857143,0.42857142857142855,0.42857142857142855,0.39285714285714285,0.5,0.39285714285714285,0.39285714285714285,0.4429
10,0.4642857142857143,0.5357142857142857,0.4642857142857143,0.6428571428571429,0.5357142857142857,0.4642857142857143,0.5357142857142857,0.5357142857142857,0.5714285714285714,0.4642857142857143,0.5214
11,0.5,0.4642857142857143,0.42857142857142855,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.5,0.4642857142857143,0.4642857142857143,0.5714285714285714,0.4786
12,0.5,0.5357142857142857,0.5,0.6071428571428571,0.5357142857142857,0.5714285714285714,0.6785714285714286,0.5,0.6785714285714286,0.5,0.5607
13,0.4642857142857143,0.4642857142857143,0.5,0.42857142857142855,0.4642857142857143,0.5,0.35714285714285715,0.5357142857142857,0.42857142857142855,0.42857142857142855,0.4571
14,0.6071428571428571,0.5357142857142857,0.6071428571428571,0.6071428571428571,0.4642857142857143,0.5,0.5,0.5357142857142857,0.5,0.5357142857142857,0.5393
15,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.5357142857142857,0.5,0.5,0.5,0.5,0.5,0.42857142857142855,0.525
16,0.5,0.5357142857142857,0.42857142857142855,0.4642857142857143,0.39285714285714285,0.4642857142857143,0.5,0.42857142857142855,0.6071428571428571,0.5714285714285714,0.4893
17,0.42857142857142855,0.5357142857142857,0.5714285714285714,0.5357142857142857,0.5,0.5,0.5714285714285714,0.5,0.5714285714285714,0.6428571428571429,0.5357
18,0.5,0.5,0.4642857142857143,0.42857142857142855,0.5714285714285714,0.5,0.5,0.5714285714285714,0.5357142857142857,0.5,0.5071
19,0.5,0.5357142857142857,0.5,0.4642857142857143,0.5714285714285714,0.5357142857142857,0.42857142857142855,0.42857142857142855,0.5357142857142857,0.5357142857142857,0.5036
Average accuracy,0.5,0.5357142857142858,0.5267857142857142,0.5178571428571429,0.5125,0.4892857142857143,0.5142857142857142,0.5,0.5214285714285716,0.5178571428571429,0.51357
